Date_time,target,x1,x2,x3,x4
2016/4/25 13:30,0.042074175,0.21303781,1.379998692,0.658282221,3.335761249
2016/4/25 14:00,0.047470651,-0.061285199,1.197579861,0.276606522,2.866808133
2016/4/25 14:30,0.041471704,-0.482237499,1.252229608,0.02884709,2.489686567
2016/4/25 15:00,0.035472756,-0.903189798,1.306879355,-0.218912342,2.112565
2016/4/25 15:30,0.029386571,-0.761173019,1.120159386,0.014795918,1.861558763
2016/4/25 16:00,0.023300386,-0.61915624,0.933439417,0.248504179,1.610552526
2016/4/25 16:30,0.011650193,-0.469613785,0.869934387,0.526946781,1.478621199
2016/4/25 17:00,0,-0.32007133,0.806429357,0.805389383,1.346689872
2016/4/25 17:30,0,-0.295552194,0.782140581,0.933857237,1.309345041
2016/4/25 18:00,0,-0.271033058,0.757851805,1.062325091,1.272000211
2016/4/25 18:30,0,-0.395813613,0.327485048,0.892850757,0.943549367
2016/4/25 19:00,0,-0.520594167,-0.10288171,0.723376423,0.615098522
2016/4/25 19:30,0,-0.493890158,-0.285806557,0.6092465,0.136656146
2016/4/25 20:00,0,-0.467186148,-0.468731404,0.495116576,-0.341786231
2016/4/25 20:30,0,-0.465729566,-0.653427308,0.643084015,-0.694419384
2016/4/25 21:00,0,-0.464272983,-0.838123212,0.791051453,-1.047052537
2016/4/25 21:30,0.001665446,-0.547298177,-0.84368939,0.764096145,-0.972362876
2016/4/25 22:00,0.003330892,-0.630323371,-0.849255568,0.737140836,-0.897673215
2016/4/25 22:30,0.001665446,-0.467428912,-0.827749881,0.633620981,-0.813188189
2016/4/25 23:00,0,-0.304534452,-0.806244193,0.530101126,-0.728703163
2016/4/25 23:30,0,-0.009333762,-0.548175944,0.477050785,-0.46728935
2016/4/26 0:00,0,0.285866928,-0.290107695,0.424000443,-0.205875537
2016/4/26 0:30,0,0.328430842,-0.630004964,0.419881556,-0.676808555
2016/4/26 1:00,0,0.370994756,-0.969902232,0.415762669,-1.147741572
2016/4/26 1:30,0.002582199,0.736136248,-0.331219547,0.839883524,-0.349509097
2016/4/26 2:00,0.005164398,1.10127774,0.307463138,1.264004378,0.448723378
2016/4/26 2:30,0.032699643,1.544392155,0.831270717,1.848154339,1.118149639
2016/4/26 3:00,0.060234887,1.987506569,1.355078297,2.432304299,1.787575899
2016/4/26 3:30,0.05595886,2.386404631,1.347636222,2.996924296,1.837222344
2016/4/26 4:00,0.051682832,2.785302693,1.340194147,3.561544293,1.886868789
2016/4/26 4:30,0.046272111,3.023975908,1.385991531,3.882768473,1.984331396
2016/4/26 5:00,0.040861389,3.262649122,1.431788915,4.203992652,2.081794002
2016/4/26 5:30,0.03316947,3.018270572,1.696841276,3.876647141,2.406440572
2016/4/26 6:00,0.02547755,2.773892021,1.961893636,3.549301629,2.731087142
2016/4/26 6:30,0.027881622,2.255657352,1.962656926,2.889946734,2.755338401
2016/4/26 7:00,0.030285693,1.737422682,1.963420215,2.230591838,2.77958966
2016/4/26 7:30,0.020287394,1.269347424,1.649135667,1.752253472,2.815051407
2016/4/26 8:00,0.010289095,0.801272165,1.334851119,1.273915106,2.850513153
2016/4/26 8:30,0.036604099,0.586371183,1.402974728,0.819479084,3.019356824
2016/4/26 9:00,0.062919102,0.371470201,1.471098337,0.365043062,3.188200494
2016/4/26 9:30,0.090688469,-0.015304023,1.625282863,-0.307137482,3.292984236
2016/4/26 10:00,0.118457835,-0.402078246,1.779467389,-0.979318025,3.397767977
2016/4/26 10:30,0.124803818,-0.780532188,1.722983949,-1.640421873,3.313117356
2016/4/26 11:00,0.131149801,-1.15898613,1.666500509,-2.30152572,3.228466735
2016/4/26 11:30,0.078431701,-1.334187484,1.504301441,-2.637033008,2.946145476
2016/4/26 12:00,0.0257136,-1.509388838,1.342102372,-2.972540295,2.663824216
2016/4/26 12:30,0.020025364,-1.401462902,1.214442164,-2.871975557,2.43023426
2016/4/26 13:00,0.014337127,-1.293536966,1.086781956,-2.771410818,2.196644304
2016/4/26 13:30,0.0439079,-1.035845966,1.127808779,-2.315225844,2.262992088
2016/4/26 14:00,0.073478673,-0.778154965,1.168835602,-1.859040869,2.329339872
2016/4/26 14:30,0.081362191,-0.658818358,1.22589151,-1.455032963,2.537077071
2016/4/26 15:00,0.089245709,-0.53948175,1.282947417,-1.051025056,2.74481427
2016/4/26 15:30,0.082244965,-0.682115146,1.238867435,-1.057729372,2.816195334
2016/4/26 16:00,0.075244221,-0.824748541,1.194787453,-1.064433688,2.887576398
2016/4/26 16:30,0.063843841,-1.031329242,1.11540532,-1.406645292,2.826719465
2016/4/26 17:00,0.05244346,-1.237909942,1.036023188,-1.748856895,2.765862532
2016/4/26 17:30,0.049404027,-1.370083555,0.976868234,-2.105643099,2.620126193
2016/4/26 18:00,0.046364593,-1.502257168,0.91771328,-2.462429302,2.474389854
2016/4/26 18:30,0.056046313,-1.544096297,0.864282998,-2.650733132,2.307376468
2016/4/26 19:00,0.065728032,-1.585935427,0.810852717,-2.839036961,2.140363081
2016/4/26 19:30,0.066480898,-1.618265663,0.7953961,-2.911618468,2.037638409
2016/4/26 20:00,0.067233764,-1.650595899,0.779939483,-2.984199975,1.934913736
2016/4/26 20:30,0.082596991,-1.684590192,0.788526493,-3.020927967,1.914780616
2016/4/26 21:00,0.097960218,-1.718584484,0.797113502,-3.057655958,1.894647495
2016/4/26 21:30,0.087317135,-1.92564063,0.906454757,-3.06814967,1.853008541
2016/4/26 22:00,0.076674052,-2.132696775,1.015796011,-3.078643382,1.811369587
2016/4/26 22:30,0.038337026,-1.857889767,0.892333897,-2.991778767,1.630400287
2016/4/26 23:00,0,-1.583082759,0.768871782,-2.904914152,1.449430987
2016/4/26 23:30,0,-1.848143152,0.899394327,-2.797645098,1.382625632
2016/4/27 0:00,0,-2.113203544,1.029916871,-2.690376043,1.315820277
2016/4/27 0:30,0,-1.939852955,1.147372432,-2.448332401,1.444747027
2016/4/27 1:00,0,-1.766502365,1.264827992,-2.206288759,1.573673776
2016/4/27 1:30,0.004394607,-1.949212749,1.438787044,-2.444417206,1.752095666
2016/4/27 2:00,0.008789214,-2.131923132,1.612746095,-2.682545653,1.930517556
2016/4/27 2:30,0.014112307,-2.2890691,1.635025456,-2.870833262,1.96398895
2016/4/27 3:00,0.019435399,-2.446215068,1.657304817,-3.059120871,1.997460343
2016/4/27 3:30,0.027812015,-2.358995297,1.68746072,-2.965592386,2.042549906
2016/4/27 4:00,0.036188631,-2.271775525,1.717616622,-2.8720639,2.087639468
2016/4/27 4:30,0.020948196,-2.191322805,1.741471292,-2.767459673,2.117791385
2016/4/27 5:00,0.00570776,-2.110870084,1.765325961,-2.662855445,2.147943301
2016/4/27 5:30,0.003699091,-1.865251187,1.798407437,-2.377962756,2.199118572
2016/4/27 6:00,0.001690421,-1.61963229,1.831488912,-2.093070066,2.250293843
2016/4/27 6:30,0.000845211,-1.415868859,1.990370012,-1.868478637,2.493445535
2016/4/27 7:00,0,-1.212105427,2.149251112,-1.643887207,2.736597227
2016/4/27 7:30,0.005642598,-0.810844352,1.943785893,-1.53343745,3.19772791
2016/4/27 8:00,0.011285195,-0.409583276,1.738320675,-1.422987692,3.658858593
2016/4/27 8:30,0.114544597,-0.388028965,1.94693651,-1.360225156,4.18665544
2016/4/27 9:00,0.217804,-0.366474653,2.155552346,-1.297462619,4.714452287
2016/4/27 9:30,0.30300357,-0.448932426,2.36911915,-1.307923042,5.134642754
2016/4/27 10:00,0.38820314,-0.531390198,2.582685954,-1.318383464,5.554833221
2016/4/27 10:30,0.451100073,-0.79580646,2.586736747,-1.694035704,5.519148843
2016/4/27 11:00,0.513997005,-1.060222721,2.59078754,-2.069687944,5.483464465
2016/4/27 11:30,0.536840273,-1.42764854,2.327936089,-2.783457966,5.011545481
2016/4/27 12:00,0.55968354,-1.795074359,2.065084637,-3.497227988,4.539626497
2016/4/27 12:30,0.491402488,-1.931668542,1.801107966,-3.921182768,3.861899938
2016/4/27 13:00,0.423121435,-2.068262724,1.537131294,-4.345137548,3.184173379
2016/4/27 13:30,0.287974348,-1.999840317,1.28080612,-4.366673713,2.479337758
2016/4/27 14:00,0.15282726,-1.93141791,1.024480945,-4.388209877,1.774502136
2016/4/27 14:30,0.167018316,-1.914625598,0.857948348,-4.281144374,1.207701434
2016/4/27 15:00,0.181209371,-1.897833286,0.69141575,-4.174078871,0.640900732
2016/4/27 15:30,0.223569661,-1.999088423,0.479424254,-4.163926108,0.139936324
2016/4/27 16:00,0.26592995,-2.10034356,0.267432758,-4.153773344,-0.361028084
2016/4/27 16:30,0.303955899,-2.263755316,-0.020623628,-4.294681392,-0.972641725
2016/4/27 17:00,0.341981848,-2.427167072,-0.308680013,-4.435589439,-1.584255367
2016/4/27 17:30,0.326201174,-2.429673387,-0.479713492,-4.369442648,-2.013851019
2016/4/27 18:00,0.310420501,-2.432179702,-0.65074697,-4.303295857,-2.44344667
2016/4/27 18:30,0.259239901,-2.296086782,-0.63184327,-3.960255524,-2.586460806
2016/4/27 19:00,0.2080593,-2.159993863,-0.61293957,-3.61721519,-2.729474941
2016/4/27 19:30,0.112072572,-1.981042953,-0.389695871,-3.100962562,-2.353267545
2016/4/27 20:00,0.016085844,-1.802092042,-0.166452173,-2.584709934,-1.977060148
2016/4/27 20:30,0.008042922,-1.550959252,0.004131218,-1.976467118,-1.400024392
2016/4/27 21:00,0,-1.299826461,0.174714609,-1.368224302,-0.822988636
2016/4/27 21:30,0,-1.268998783,0.299839101,-0.974420152,-0.285786604
2016/4/27 22:00,0,-1.238171105,0.424963593,-0.580616002,0.251415428
2016/4/27 22:30,0,-1.258472259,0.499903262,-0.635687051,0.691246134
2016/4/27 23:00,0,-1.278773413,0.574842931,-0.690758101,1.131076839
2016/4/27 23:30,0,-1.124885655,0.615575905,-0.941500587,1.034258759
2016/4/28 0:00,0,-0.970997897,0.656308878,-1.192243073,0.937440679
2016/4/28 0:30,0,-1.095361603,1.072990844,-1.335864457,1.406370777
2016/4/28 1:00,0,-1.219725309,1.489672809,-1.479485841,1.875300875
2016/4/28 1:30,0,-1.069175654,1.570325156,-1.295089885,1.947529391
2016/4/28 2:00,0,-0.918625999,1.650977502,-1.110693928,2.019757907
2016/4/28 2:30,0,-0.623788719,1.645679173,-0.757160131,2.006522315
2016/4/28 3:00,0,-0.328951439,1.640380843,-0.403626334,1.993286723
2016/4/28 3:30,0,0.03711644,1.7860849,0.031716937,2.18085397
2016/4/28 4:00,0,0.40318432,1.931788956,0.467060207,2.368421216
2016/4/28 4:30,0,0.693064159,2.130181954,0.809880858,2.636914654
2016/4/28 5:00,0,0.982943998,2.328574952,1.15270151,2.905408091
2016/4/28 5:30,0.01679684,0.809433564,2.640293328,0.959215612,3.325921757
2016/4/28 6:00,0.03359368,0.635923129,2.952011704,0.765729714,3.746435422
2016/4/28 6:30,0.13758738,0.257592106,3.099187519,0.304739823,4.023626534
2016/4/28 7:00,0.24158108,-0.120738917,3.246363333,-0.156250069,4.300817646
2016/4/28 7:30,0.389805442,-0.569778703,3.012353788,-0.987979718,4.716415234
2016/4/28 8:00,0.538029804,-1.01881849,2.778344242,-1.819709366,5.132012823
2016/4/28 8:30,0.621023548,-1.512214327,3.060627455,-2.771231458,5.557064406
2016/4/28 9:00,0.704017291,-2.005610165,3.342910667,-3.72275355,5.982115988
2016/4/28 9:30,0.655025984,-1.915332556,3.240770652,-3.585105865,5.850516388
2016/4/28 10:00,0.606034676,-1.825054946,3.138630637,-3.447458179,5.718916787
2016/4/28 10:30,0.693659037,-1.711816557,3.040905896,-3.315978668,5.766186759
2016/4/28 11:00,0.781283398,-1.598578168,2.943181155,-3.184499156,5.81345673
2016/4/28 11:30,0.838675238,-1.718600423,2.959664846,-3.362402297,5.893626602
2016/4/28 12:00,0.896067078,-1.838622679,2.976148537,-3.540305438,5.973796473
2016/4/28 12:30,0.899741297,-2.00117456,2.920516079,-3.821444344,5.874340453
2016/4/28 13:00,0.903415516,-2.163726441,2.864883621,-4.102583249,5.774884433
2016/4/28 13:30,0.885315569,-2.325495568,2.559935333,-4.491178249,5.200837901
2016/4/28 14:00,0.867215622,-2.487264695,2.254987045,-4.879773249,4.626791369
2016/4/28 14:30,0.810051881,-2.420730619,1.792266284,-4.980411887,3.728661913
2016/4/28 15:00,0.752888139,-2.354196542,1.329545522,-5.081050525,2.830532456
2016/4/28 15:30,0.653751133,-2.275138404,1.195321179,-5.020342702,2.422876223
2016/4/28 16:00,0.554614128,-2.196080266,1.061096836,-4.959634878,2.01521999
2016/4/28 16:30,0.496093513,-2.131633534,1.079640989,-4.819714707,1.997068321
2016/4/28 17:00,0.437572899,-2.067186801,1.098185141,-4.679794535,1.978916652
2016/4/28 17:30,0.409133847,-2.255047723,1.104072174,-4.916457656,2.017110789
2016/4/28 18:00,0.380694795,-2.442908644,1.109959207,-5.153120776,2.055304926
2016/4/28 18:30,0.344337639,-2.453345362,0.993690313,-5.232982405,1.864712401
2016/4/28 19:00,0.307980484,-2.46378208,0.877421419,-5.312844034,1.674119876
2016/4/28 19:30,0.29392292,-2.571541192,0.735543934,-5.452764205,1.372726539
2016/4/28 20:00,0.279865355,-2.679300304,0.593666449,-5.592684376,1.071333201
2016/4/28 20:30,0.330693598,-2.737224088,0.451494612,-5.698517267,0.725695171
2016/4/28 21:00,0.381521841,-2.795147872,0.309322775,-5.804350157,0.38005714
2016/4/28 21:30,0.398225446,-2.724178191,0.215424605,-5.498538553,0.042738624
2016/4/28 22:00,0.414929051,-2.653208509,0.121526435,-5.19272695,-0.294579892
2016/4/28 22:30,0.392075815,-2.546493069,0.064422219,-4.687585914,-0.38042216
2016/4/28 23:00,0.369222579,-2.439777629,0.007318003,-4.182444878,-0.466264428
2016/4/28 23:30,0.357439149,-2.574672208,0.025567804,-3.878581119,-0.254116797
2016/4/29 0:00,0.345655719,-2.709566786,0.043817605,-3.57471736,-0.041969165
2016/4/29 0:30,0.30845735,-2.572801113,-0.233096203,-3.308652312,-0.377978073
2016/4/29 1:00,0.27125898,-2.43603544,-0.510010012,-3.042587264,-0.71398698
2016/4/29 1:30,0.239293454,-2.15098067,-0.485870289,-2.66501673,-0.67330611
2016/4/29 2:00,0.207327928,-1.8659259,-0.461730566,-2.287446196,-0.63262524
2016/4/29 2:30,0.112729613,-1.379388296,-0.422735629,-1.696786441,-0.573559746
2016/4/29 3:00,0.018131298,-0.892850692,-0.383740691,-1.106126685,-0.514494252
2016/4/29 3:30,0.009065649,-0.382730907,-0.317201711,-0.50564715,-0.424135782
2016/4/29 4:00,0,0.127388877,-0.250662731,0.094832386,-0.333777311
2016/4/29 4:30,0,0.238473356,-0.145128813,0.204322931,-0.199999835
2016/4/29 5:00,0,0.349557834,-0.039594895,0.313813476,-0.066222358
2016/4/29 5:30,0,0.479673545,0.069962309,0.46528358,0.098456933
2016/4/29 6:00,0,0.609789256,0.179519514,0.616753683,0.263136224
2016/4/29 6:30,0,0.950075974,0.306717286,1.065272126,0.446591301
2016/4/29 7:00,0,1.290362691,0.433915057,1.513790569,0.630046378
2016/4/29 7:30,0.039934703,1.297395973,0.686763182,1.485313208,1.039593214
2016/4/29 8:00,0.079869405,1.304429254,0.939611307,1.456835846,1.449140049
2016/4/29 8:30,0.131730924,0.938905467,1.34317796,0.903245759,2.106292565
2016/4/29 9:00,0.183592443,0.573381681,1.746744612,0.349655672,2.76344508
2016/4/29 9:30,0.250818837,-0.076576293,1.742411841,-0.752369117,3.023959113
2016/4/29 10:00,0.318045231,-0.726534266,1.73807907,-1.854393906,3.284473145
2016/4/29 10:30,0.35007262,-1.453444615,1.50008616,-3.313122198,2.410616765
2016/4/29 11:00,0.382100009,-2.180354964,1.262093249,-4.771850489,1.536760385
2016/4/29 11:30,0.509770184,-2.915539763,0.490550562,-5.801699897,0.042911899
2016/4/29 12:00,0.637440358,-3.650724561,-0.280992126,-6.831549304,-1.450936587
2016/4/29 12:30,0.655559489,-3.887994388,-0.787616827,-7.047829955,-2.150725783
2016/4/29 13:00,0.67367862,-4.125264214,-1.294241528,-7.264110605,-2.850514979
2016/4/29 13:30,0.690922489,-3.945088086,-1.488906731,-7.019598088,-3.264364599
2016/4/29 14:00,0.708166358,-3.764911958,-1.683571933,-6.77508557,-3.678214219
2016/4/29 14:30,0.725034048,-3.749397366,-1.77022735,-6.678360739,-3.891397624
2016/4/29 15:00,0.741901738,-3.733882774,-1.856882766,-6.581635908,-4.104581029
2016/4/29 15:30,0.758798748,-3.663343096,-1.911661368,-6.390395696,-4.179684174
2016/4/29 16:00,0.775695758,-3.592803417,-1.96643997,-6.199155484,-4.254787318
2016/4/29 16:30,0.756586967,-3.440760416,-2.007601293,-5.943104726,-4.356489493
2016/4/29 17:00,0.737478176,-3.288717415,-2.048762616,-5.687053967,-4.458191668
2016/4/29 17:30,0.652331554,-3.054964229,-2.151511181,-5.238535524,-4.640473259
2016/4/29 18:00,0.567184933,-2.821211043,-2.254259745,-4.790017081,-4.822754849
2016/4/29 18:30,0.526621766,-2.863410734,-2.348342769,-4.783879719,-5.086007018
2016/4/29 19:00,0.486058598,-2.905610424,-2.442425792,-4.777742357,-5.349259186
2016/4/29 19:30,0.561112709,-2.947810114,-2.513607027,-4.857037079,-5.415756762
2016/4/29 20:00,0.63616682,-2.990009804,-2.584788261,-4.936331801,-5.482254338
2016/4/29 20:30,0.609564807,-2.860514677,-2.557244218,-4.804992246,-5.557357483
2016/4/29 21:00,0.582962793,-2.731019549,-2.529700175,-4.673652691,-5.632460627
2016/4/29 21:30,0.529130529,-2.535949413,-2.663087619,-4.210650073,-5.744724182
2016/4/29 22:00,0.475298264,-2.340879276,-2.796475064,-3.747647454,-5.856987736
2016/4/29 22:30,0.444065599,-2.090577192,-3.127622547,-3.151095831,-5.762717643
2016/4/29 23:00,0.412832933,-1.840275108,-3.45877003,-2.554544207,-5.66844755
2016/4/29 23:30,0.358599033,-1.488404162,-3.825508131,-2.00586401,-5.67548847
2016/4/30 0:00,0.304365133,-1.136533216,-4.192246231,-1.457183813,-5.68252939
2016/4/30 0:30,0.307640702,-0.489964451,-4.427050998,-0.646705608,-5.925321244
2016/4/30 1:00,0.310916271,0.156604314,-4.661855765,0.163772598,-6.168113098
2016/4/30 1:30,0.315446598,0.626154876,-4.915545693,0.737854578,-6.495376787
2016/4/30 2:00,0.319976925,1.095705438,-5.169235621,1.311936558,-6.822640475
2016/4/30 2:30,0.333701062,1.331717881,-5.305185485,1.597795337,-6.982539273
2016/4/30 3:00,0.347425198,1.567730324,-5.441135348,1.883654115,-7.142438071
2016/4/30 3:30,0.325000062,1.722090076,-5.432903521,2.077773269,-7.144304594
2016/4/30 4:00,0.302574925,1.876449827,-5.424671694,2.271892423,-7.146171117
2016/4/30 4:30,0.2708611,2.025289932,-5.288971281,2.47948879,-6.996227108
2016/4/30 5:00,0.239147275,2.174130037,-5.153270867,2.687085157,-6.846283099
2016/4/30 5:30,0.243752453,2.073634416,-4.868399778,2.598892168,-6.493510264
2016/4/30 6:00,0.248357631,1.973138795,-4.583528688,2.510699178,-6.140737428
2016/4/30 6:30,0.208152427,1.540512761,-4.059685178,2.055311248,-5.737879561
2016/4/30 7:00,0.167947223,1.107886726,-3.535841668,1.599923318,-5.335021694
2016/4/30 7:30,0.103835613,0.425924965,-2.955123721,0.850874013,-5.489320923
2016/4/30 8:00,0.039724002,-0.256036796,-2.374405773,0.101824707,-5.643620153
2016/4/30 8:30,0.07128473,-0.704841103,-2.628095701,-0.505832085,-6.192377897
2016/4/30 9:00,0.102845458,-1.15364541,-2.881785629,-1.113488876,-6.74113564
2016/4/30 9:30,0.127638673,-1.226352469,-3.1382195,-1.237384658,-7.183190489
2016/4/30 10:00,0.152431888,-1.299059528,-3.39465337,-1.361280439,-7.625245338
2016/4/30 10:30,0.195050379,-1.189047277,-3.487697956,-1.165742631,-7.783277614
2016/4/30 11:00,0.237668871,-1.079035025,-3.580742541,-0.970204823,-7.941309889
2016/4/30 11:30,0.334724314,-1.196660582,-3.583735932,-1.083224258,-7.90397943
2016/4/30 12:00,0.431779756,-1.314286138,-3.586729324,-1.196243692,-7.866648971
2016/4/30 12:30,0.479085664,-1.359965965,-3.580493092,-1.181111383,-7.845495045
2016/4/30 13:00,0.526391571,-1.405645793,-3.574256859,-1.165979073,-7.824341118
2016/4/30 13:30,0.612503683,-1.171156011,-3.666553097,-0.73967355,-7.894335728
2016/4/30 14:00,0.698615794,-0.936666229,-3.758849334,-0.313368027,-7.964330338
2016/4/30 14:30,0.775151553,-0.845877572,-3.889810212,-0.219736864,-8.115207609
2016/4/30 15:00,0.851687312,-0.755088914,-4.020771089,-0.1261057,-8.26608488
2016/4/30 15:30,0.904273771,-0.789539117,-4.100095963,-0.219973306,-8.356300155
2016/4/30 16:00,0.95686023,-0.82398932,-4.179420837,-0.313840911,-8.44651543
2016/4/30 16:30,0.975218943,-0.812188698,-4.223573362,-0.294216198,-8.502200031
2016/4/30 17:00,0.993577656,-0.800388076,-4.267725886,-0.274591484,-8.557884632
2016/4/30 17:30,0.995834,-0.859391187,-4.40716804,-0.376261687,-8.724005174
2016/4/30 18:00,0.998090343,-0.918394298,-4.546610193,-0.477931889,-8.890125715
2016/4/30 18:30,0.984780943,-0.723303367,-4.57928805,-0.218318209,-8.854039605
2016/4/30 19:00,0.971471542,-0.528212436,-4.611965907,0.04129547,-8.817953495
2016/4/30 19:30,0.966764941,-0.437233446,-4.764379423,0.134453749,-8.887948105
2016/4/30 20:00,0.962058341,-0.346254456,-4.916792939,0.227612027,-8.957942715
2016/4/30 20:30,0.970166585,-0.134223922,-4.962941058,0.492900323,-8.983451862
2016/4/30 21:00,0.978274828,0.077806611,-5.009089177,0.758188619,-9.008961009
2016/4/30 21:30,0.975994495,0.502248344,-4.929265404,1.332034157,-8.714672559
2016/4/30 22:00,0.973714162,0.926690076,-4.849441631,1.905879695,-8.420384109
2016/4/30 22:30,0.944704455,2.174510703,-4.22432171,3.638056213,-7.075243246
2016/4/30 23:00,0.915694747,3.422331329,-3.599201788,5.370232732,-5.730102382
2016/4/30 23:30,0.747840196,3.63493286,-3.671292633,5.32838244,-5.314178854
2016/5/1 0:00,0.579985644,3.847534391,-3.743383478,5.286532147,-4.898255326
2016/5/1 0:30,0.572283717,3.952004765,-2.702366844,5.278330456,-3.437232438
2016/5/1 1:00,0.56458179,4.056475138,-1.66135021,5.270128765,-1.97620955
2016/5/1 1:30,0.576121948,4.294057692,-1.067746857,5.537048486,-1.244080759
2016/5/1 2:00,0.587662105,4.531640245,-0.474143503,5.803968207,-0.511951968
2016/5/1 2:30,0.41857127,4.499826136,0.05456217,5.824838473,0.144814625
2016/5/1 3:00,0.249480434,4.468012027,0.583267844,5.845708739,0.801581218
2016/5/1 3:30,0.229958753,4.699268969,0.72856777,6.200722952,1.019777907
2016/5/1 4:00,0.210437071,4.93052591,0.873867695,6.555737165,1.237974596
2016/5/1 4:30,0.193205881,4.586338186,1.486298021,6.329898915,2.263390208
2016/5/1 5:00,0.175974691,4.242150461,2.098728346,6.104060666,3.288805821
2016/5/1 5:30,0.207274764,4.077126401,2.422773759,5.715873714,3.720846148
2016/5/1 6:00,0.238574838,3.912102341,2.746819172,5.327686762,4.152886475
2016/5/1 6:30,0.361337255,3.090330893,2.936860843,4.199813638,4.34033974
2016/5/1 7:00,0.484099671,2.268559445,3.126902514,3.071940514,4.527793006
2016/5/1 7:30,0.468204105,1.882325004,3.31317879,2.69276073,5.066211021
2016/5/1 8:00,0.452308538,1.496090563,3.499455066,2.313580945,5.604629035
2016/5/1 8:30,0.498291776,1.236740462,3.575427436,1.990860723,5.999668427
2016/5/1 9:00,0.544275014,0.97739036,3.651399805,1.668140501,6.394707819
2016/5/1 9:30,0.629594235,0.831529184,3.725157237,1.419894177,6.592227515
2016/5/1 10:00,0.714913456,0.685668007,3.798914668,1.171647852,6.789747212
2016/5/1 10:30,0.747664924,0.615528131,4.108784479,1.006662905,7.136630976
2016/5/1 11:00,0.780416392,0.545388254,4.418654289,0.841677958,7.483514739
2016/5/1 11:30,0.738989011,0.517853236,4.757318292,0.755340962,7.728645932
2016/5/1 12:00,0.69756163,0.490318218,5.095982295,0.669003966,7.973777125
2016/5/1 12:30,0.663944843,0.403061979,5.16641732,0.511268691,8.087772653
2016/5/1 13:00,0.630328055,0.315805739,5.236852345,0.353533415,8.20176818
2016/5/1 13:30,0.619524587,0.202130767,5.129870845,0.146148875,8.125861851
2016/5/1 14:00,0.608721119,0.088455794,5.022889345,-0.061235665,8.049955521
2016/5/1 14:30,0.511779313,-0.093870677,4.888885603,-0.370774667,7.886444037
2016/5/1 15:00,0.414837507,-0.276197147,4.75488186,-0.680313668,7.722932553
2016/5/1 15:30,0.401422787,-0.605873173,4.657646087,-1.187131607,7.525956988
2016/5/1 16:00,0.388008066,-0.935549198,4.560410314,-1.693949545,7.328981423
2016/5/1 16:30,0.458720045,-1.188015546,4.405364662,-2.058629987,7.06235704
2016/5/1 17:00,0.529432024,-1.440481893,4.25031901,-2.423310428,6.795732657
2016/5/1 17:30,0.521842207,-1.466156437,4.103247134,-2.467028144,6.640383144
2016/5/1 18:00,0.514252389,-1.49183098,3.956175258,-2.51074586,6.485033631
2016/5/1 18:30,0.669582415,-1.588389591,3.898808367,-2.664307082,6.45537847
2016/5/1 19:00,0.824912441,-1.684948201,3.841441476,-2.817868304,6.425723309
2016/5/1 19:30,0.836405252,-1.815739536,3.615074824,-3.192434661,6.356346556
2016/5/1 20:00,0.847898063,-1.946530871,3.388708172,-3.567001018,6.286969803
2016/5/1 20:30,0.751633016,-2.04681043,3.194679613,-3.835458548,6.019529223
2016/5/1 21:00,0.655367968,-2.147089988,3.000651054,-4.103916077,5.752088643
2016/5/1 21:30,0.679226786,-2.275090612,2.840511045,-4.258356047,5.356777185
2016/5/1 22:00,0.703085605,-2.403091236,2.680371036,-4.412796018,4.961465727
2016/5/1 22:30,0.677550301,-2.628766755,2.720904399,-4.258795422,4.471475407
2016/5/1 23:00,0.652014997,-2.854442274,2.761437762,-4.104794826,3.981485086
2016/5/1 23:30,0.623224822,-3.11490866,3.164334964,-4.30602813,4.37706861
2016/5/2 0:00,0.594434647,-3.375375046,3.567232165,-4.507261433,4.772652133
2016/5/2 0:30,0.661415527,-3.295194312,4.463458065,-4.399052036,5.956327773
2016/5/2 1:00,0.728396407,-3.215013579,5.359683964,-4.290842639,7.140003412
2016/5/2 1:30,0.825469459,-3.154544155,5.410952061,-4.192170774,7.172622409
2016/5/2 2:00,0.92254251,-3.09407473,5.462220158,-4.093498909,7.205241406
2016/5/2 2:30,0.914956457,-3.026540149,5.605496179,-4.012225106,7.38354016
2016/5/2 3:00,0.907370404,-2.959005568,5.7487722,-3.930951302,7.561838914
2016/5/2 3:30,0.865054209,-2.561694433,5.936907806,-3.447285182,7.837441795
2016/5/2 4:00,0.822738013,-2.164383297,6.125043412,-2.963619061,8.113044676
2016/5/2 4:30,0.78331894,-1.799280962,6.21682246,-2.500582071,8.213665989
2016/5/2 5:00,0.743899867,-1.434178627,6.308601509,-2.03754508,8.314287301
2016/5/2 5:30,0.733659569,-1.31926594,6.266717305,-1.906313985,8.307376497
2016/5/2 6:00,0.72341927,-1.204353253,6.2248331,-1.775082889,8.300465692
2016/5/2 6:30,0.725608374,-1.270017646,6.155941595,-1.891649904,8.378695999
2016/5/2 7:00,0.727797477,-1.335682038,6.08705009,-2.008216919,8.456926305
2016/5/2 7:30,0.788744965,-1.329240278,6.028229104,-2.121801409,8.796937883
2016/5/2 8:00,0.849692453,-1.322798518,5.969408117,-2.235385898,9.136949461
2016/5/2 8:30,0.820836836,-1.391995489,5.786765522,-2.406383992,8.989334678
2016/5/2 9:00,0.791981219,-1.46119246,5.604122927,-2.577382086,8.841719895
